Student_ID,Age,Gender,School_Type,Study_Hours_Per_Week,Attendance_Rate,Previous_Grade,Parental_Education,Family_Income,Extracurricular_Activities,Absences,Has_Tutor,Sleep_Hours,Internet_Access,Final_Grade
3795,19,Male,Private,18.3,95.9,60.5,PhD,Medium,4,7,0,8.0,1,93.0
3796,18,Male,Private,17.4,89.7,74.3,Master,Medium,2,7,1,8.8,1,87.7
3797,19,Female,Public,18.1,87.2,100.0,Master,Medium,3,7,0,7.6,1,89.5
3798,16,Male,Public,13.0,93.9,84.1,Bachelor,High,2,8,0,6.0,0,88.0
3799,16,Male,Private,14.7,94.4,87.1,Bachelor,Medium,5,7,0,4.0,1,74.2
3800,19,Female,Private,10.5,95.8,84.6,Master,Low,4,6,0,4.9,1,80.9
3801,17,Male,Private,13.3,98.9,66.6,Bachelor,Medium,4,6,0,6.3,1,85.1
3802,19,Female,Public,13.2,84.2,78.7,Bachelor,Medium,5,4,1,8.6,1,97.4
3803,19,Female,Private,11.8,94.7,88.2,High School,Medium,3,10,0,8.5,1,95.3
3804,16,Male,Public,15.7,98.1,84.9,Bachelor,Low,5,4,0,6.5,1,100.0
3805,18,Female,Public,13.4,88.2,77.3,PhD,Medium,2,10,0,8.0,1,76.5
3806,16,Male,Private,17.5,96.7,81.2,High School,Medium,5,11,0,5.3,1,100.0
3807,18,Male,Public,6.9,87.1,100.0,Bachelor,Medium,4,7,1,8.5,1,85.6
3808,16,Female,Private,14.4,77.6,85.1,Bachelor,Medium,3,9,1,6.7,1,80.9
3809,19,Female,Public,15.7,94.2,71.2,Bachelor,Low,5,6,0,7.8,1,95.0
3810,16,Male,Private,13.4,72.9,74.1,High School,High,4,10,1,7.6,1,89.7
3811,16,Female,Public,14.1,87.6,62.4,Master,Low,5,10,0,7.6,1,65.1
3812,16,Female,Private,7.1,93.3,100.0,High School,Medium,0,8,0,5.6,1,87.4
3813,19,Female,Public,16.8,99.7,94.2,Master,Medium,0,7,0,6.3,1,97.7
3814,19,Male,Public,18.2,97.2,76.0,High School,Medium,4,8,0,8.3,0,94.0
3815,19,Male,Public,17.5,97.2,100.0,High School,Low,3,5,0,7.6,1,97.1
3816,19,Male,Public,20.2,98.6,82.6,Master,High,0,10,0,5.7,1,100.0
3817,18,Female,Public,16.0,95.7,69.8,Master,Medium,4,4,1,7.5,1,100.0
3818,18,Male,Public,17.4,89.8,85.9,PhD,Low,5,9,1,5.7,1,100.0
3819,17,Female,Public,15.8,99.2,79.8,High School,Medium,1,10,0,5.5,1,76.4
3820,19,Male,Public,18.4,92.3,85.1,Bachelor,Medium,5,9,0,6.3,1,82.9
3821,18,Male,Public,7.1,84.0,58.6,High School,Medium,2,9,1,6.9,1,63.1
3822,16,Male,Private,10.5,98.3,65.3,High School,High,4,15,0,5.6,1,80.4
3823,19,Female,Public,22.9,98.4,92.9,High School,Medium,0,4,1,8.1,1,100.0
3824,17,Male,Public,2.7,77.5,95.3,High School,Medium,4,6,0,6.1,1,74.9
3825,17,Female,Public,14.3,99.5,92.0,Master,Medium,5,5,0,7.0,1,87.3
3826,17,Male,Public,20.9,99.0,100.0,High School,Medium,3,7,0,7.5,1,100.0
3827,16,Male,Public,14.5,95.6,81.9,Bachelor,Medium,0,6,0,9.2,1,82.9
3828,18,Male,Public,13.0,99.0,81.1,Bachelor,Medium,3,7,1,7.7,1,90.3
3829,16,Male,Private,15.6,78.9,64.0,High School,High,3,7,1,6.6,1,81.2
3830,19,Male,Public,13.2,98.2,68.0,PhD,Medium,5,12,0,5.8,1,83.8
3831,17,Male,Public,15.2,84.0,51.1,Bachelor,Medium,3,4,0,5.5,1,73.9
3832,16,Male,Public,11.6,98.5,71.1,PhD,Medium,4,7,0,5.8,1,89.0
3833,16,Male,Public,20.5,97.0,50.3,PhD,Medium,0,11,0,6.8,1,94.4
3834,18,Female,Public,22.1,95.0,88.0,PhD,Medium,3,12,1,8.4,0,100.0
3835,18,Female,Private,14.3,73.1,79.7,Master,High,1,7,0,6.8,1,82.0
3836,17,Male,Public,8.1,86.4,50.7,High School,Low,2,8,1,6.3,1,67.3
3837,16,Female,Public,12.4,96.6,72.7,High School,Medium,4,10,1,7.1,1,81.9
3838,16,Female,Public,14.1,90.3,98.6,Bachelor,Medium,1,5,1,9.0,1,89.3
3839,18,Male,Private,17.5,83.8,73.5,Bachelor,Medium,0,7,0,6.1,1,84.5
3840,16,Female,Public,10.0,94.4,63.0,Master,Medium,2,10,0,7.5,1,81.1
3841,16,Female,Public,11.2,98.5,53.6,Master,Low,3,6,0,6.6,1,72.5
3842,16,Male,Public,17.6,95.5,53.9,High School,Medium,1,5,1,7.2,1,89.2
3843,18,Male,Public,19.7,93.7,81.4,High School,High,1,12,0,7.8,1,100.0
3844,17,Female,Private,11.9,80.0,69.8,High School,Medium,3,11,0,8.6,1,72.1
3845,19,Female,Public,8.3,99.7,70.8,Bachelor,Medium,5,7,0,6.9,1,68.3
3846,17,Male,Public,31.4,93.5,69.8,High School,High,5,4,0,8.4,1,100.0
3847,19,Male,Private,18.9,80.8,73.3,Bachelor,Medium,3,12,0,7.5,1,97.5
3848,16,Male,Public,13.7,99.6,60.3,Bachelor,Medium,1,7,0,5.4,0,82.6
3849,17,Female,Public,19.3,87.0,78.8,High School,Medium,0,3,0,6.8,1,93.6
3850,19,Female,Public,14.4,98.6,57.9,Bachelor,Medium,4,9,1,9.8,0,100.0
3851,18,Female,Public,19.3,90.0,65.9,Bachelor,Low,0,9,0,6.9,1,79.7
3852,18,Male,Public,15.8,97.2,87.1,Bachelor,High,0,11,1,6.6,1,92.8
3853,17,Female,Private,15.5,92.1,79.5,PhD,Low,4,7,0,6.6,1,89.6
3854,17,Female,Public,14.4,79.7,83.2,High School,Medium,0,13,0,6.4,1,82.1
3855,16,Male,Public,7.8,73.2,100.0,Bachelor,Medium,2,10,0,5.3,1,83.8
3856,17,Male,Private,24.7,96.5,74.3,Master,High,3,10,0,4.2,0,100.0
3857,16,Female,Public,10.3,98.3,75.3,Bachelor,Low,1,7,0,6.1,1,76.6
3858,16,Female,Public,8.2,95.0,71.8,Bachelor,Medium,4,11,0,6.6,1,76.5
3859,18,Male,Public,13.9,83.8,69.7,Bachelor,Medium,0,5,1,7.7,1,93.3
3860,18,Female,Private,10.2,91.4,62.9,Bachelor,Medium,1,12,1,6.6,1,83.0
3861,19,Male,Private,14.7,57.0,76.0,High School,High,5,5,1,7.2,1,97.4
3862,18,Female,Private,18.4,92.7,79.3,Bachelor,Low,2,10,1,5.6,0,97.4
3863,18,Female,Private,20.0,91.9,79.9,Bachelor,Medium,0,9,0,4.9,1,90.6
3864,17,Male,Public,19.1,89.7,75.8,Bachelor,Low,0,4,0,7.4,1,83.9
3865,18,Female,Public,13.5,96.3,86.1,Bachelor,Medium,0,5,1,7.8,1,97.3
3866,19,Female,Private,15.2,96.6,75.4,Bachelor,Low,2,12,0,8.2,1,81.3
3867,17,Male,Public,17.0,97.3,70.1,Bachelor,High,3,4,1,8.4,1,87.3
3868,19,Female,Public,6.2,98.3,63.9,High School,Low,1,11,0,8.6,1,75.0
3869,18,Male,Public,17.9,96.9,56.4,High School,Medium,0,10,0,7.8,1,81.7
3870,19,Male,Public,7.7,95.0,92.5,Bachelor,Low,5,9,0,6.3,1,60.8
3871,17,Male,Private,25.2,98.8,66.6,High School,Medium,0,8,0,7.3,1,100.0
3872,16,Male,Public,13.0,98.4,63.9,Bachelor,Medium,2,6,0,6.6,1,66.3
3873,19,Female,Public,14.1,71.8,70.0,Bachelor,Low,2,9,0,6.7,1,74.9
3874,19,Male,Private,11.2,81.8,71.7,High School,Low,1,12,0,7.5,1,67.2
3875,17,Female,Public,11.9,82.6,94.7,Master,Low,1,11,1,8.5,1,92.2
3876,17,Female,Public,26.4,94.1,71.1,Bachelor,Low,5,5,0,7.9,1,99.1
3877,19,Male,Public,19.7,98.3,100.0,High School,Low,0,6,1,7.0,1,100.0
3878,18,Female,Private,7.3,95.0,75.8,High School,Medium,5,14,0,7.1,1,73.6
3879,19,Male,Private,22.5,95.3,99.7,Bachelor,Medium,5,5,0,7.4,1,99.1
3880,17,Male,Private,21.0,98.7,85.7,Bachelor,Medium,5,5,0,8.4,1,100.0
3881,16,Male,Public,13.6,97.4,79.3,Master,Low,0,5,0,9.2,1,93.5
3882,16,Male,Public,16.5,95.1,93.9,Bachelor,Low,0,3,0,7.2,1,96.2
3883,18,Male,Private,14.9,87.4,88.5,PhD,Medium,0,7,0,6.8,1,93.1
3884,19,Female,Private,24.9,96.6,82.6,High School,Medium,0,8,0,7.2,0,100.0
3885,16,Male,Public,11.0,98.5,100.0,Bachelor,Low,5,12,1,8.2,1,86.5
3886,19,Male,Public,15.7,90.0,69.0,Master,Medium,2,10,0,7.6,1,97.3
3887,17,Female,Private,12.9,98.6,63.1,High School,Low,3,9,0,6.4,0,90.4
3888,16,Female,Private,7.8,72.5,66.9,High School,Low,1,7,0,7.0,1,73.9
3889,18,Female,Private,26.0,97.1,96.0,Bachelor,Medium,2,7,1,7.0,1,100.0
3890,17,Male,Private,9.1,95.7,92.4,PhD,Low,4,9,0,6.2,0,99.2
3891,18,Female,Public,16.1,90.2,68.7,Bachelor,High,4,4,1,6.2,1,96.0
3892,17,Female,Public,6.3,90.9,46.7,Bachelor,High,4,17,1,5.5,1,50.5
3893,16,Female,Public,13.0,95.9,72.5,Bachelor,Medium,1,8,0,6.8,1,78.3
3894,18,Female,Public,17.1,97.8,62.8,High School,Medium,0,8,0,8.4,1,91.9
3895,18,Male,Public,10.9,82.3,69.1,Bachelor,Low,4,7,0,8.2,0,66.7
3896,17,Male,Public,17.9,83.2,62.3,High School,Medium,4,9,1,7.0,1,96.2
3897,18,Male,Public,13.7,90.3,55.7,Bachelor,Medium,3,5,0,9.1,1,77.5
3898,17,Male,Public,20.8,88.8,97.6,Master,High,2,7,0,6.9,1,94.0
3899,17,Female,Public,21.8,94.7,66.8,Bachelor,Low,5,10,1,6.6,1,95.1
3900,17,Male,Public,12.1,74.4,92.0,PhD,Medium,1,5,1,4.6,0,79.6
3901,17,Female,Public,15.4,98.7,72.3,High School,Medium,1,8,0,7.2,1,72.5
3902,16,Female,Public,15.9,74.9,61.4,Bachelor,High,3,12,1,5.9,1,80.0
3903,17,Male,Public,18.1,97.4,81.1,Master,Medium,4,10,0,8.7,1,93.2
3904,19,Male,Private,15.1,88.8,70.3,High School,Medium,5,5,0,5.5,1,80.4
3905,18,Female,Public,16.0,92.1,72.5,High School,High,5,12,0,8.5,1,79.8
3906,19,Female,Public,13.8,77.8,76.7,Bachelor,Low,3,15,1,7.2,0,87.7
3907,16,Male,Public,15.6,94.0,65.3,Bachelor,Low,0,13,0,5.6,1,98.8
3908,19,Male,Public,21.5,96.2,55.5,PhD,Medium,4,6,0,5.0,1,73.7
3909,18,Female,Public,18.2,88.2,74.4,Bachelor,Medium,5,6,0,7.4,1,90.2
3910,19,Female,Private,18.5,95.7,86.6,Master,Low,1,12,0,5.9,1,95.9
3911,16,Male,Private,18.6,97.7,64.2,Master,Low,5,7,1,4.6,1,87.9
3912,17,Female,Public,14.2,98.2,76.8,High School,Low,2,9,1,9.4,1,95.3
3913,19,Male,Public,16.6,93.3,93.1,Master,Medium,3,10,1,8.0,1,100.0
3914,16,Male,Private,9.6,77.9,73.9,High School,Medium,5,8,1,5.6,0,72.3
3915,16,Male,Private,21.3,97.5,76.0,High School,High,5,8,0,4.8,1,100.0
3916,18,Male,Public,2.0,94.9,75.7,Master,Medium,5,10,0,8.4,0,72.4
3917,18,Male,Public,14.6,68.1,66.8,High School,Medium,3,8,0,5.4,0,67.9
3918,19,Male,Public,20.7,95.6,63.1,Bachelor,Medium,1,6,0,7.1,1,99.3
3919,17,Male,Public,8.2,73.4,63.1,Bachelor,Medium,5,5,0,7.5,1,61.5
3920,16,Male,Public,17.0,95.9,79.4,High School,Medium,5,6,0,6.4,1,80.1
3921,19,Male,Public,11.6,97.5,84.1,Bachelor,Low,4,8,0,5.8,1,78.8
3922,16,Female,Public,13.2,98.8,84.7,Bachelor,High,4,10,0,4.7,1,94.3
3923,16,Male,Public,19.7,68.6,70.5,Bachelor,High,4,5,0,7.6,0,77.7
3924,17,Male,Private,16.0,97.7,88.1,PhD,Medium,5,5,1,9.9,1,100.0
3925,17,Female,Private,4.8,91.9,78.7,Bachelor,High,5,7,1,5.6,1,68.7
3926,19,Female,Public,10.1,98.9,75.8,High School,Medium,5,8,0,5.8,1,83.8
3927,17,Male,Private,19.9,85.6,40.0,High School,Medium,2,9,0,7.9,1,70.2
3928,17,Female,Public,17.2,97.9,65.2,Master,Medium,2,2,1,4.1,1,89.7
3929,19,Female,Private,23.7,83.9,56.7,Bachelor,Medium,4,6,0,6.1,1,76.5
3930,17,Female,Public,23.4,92.1,82.5,PhD,Medium,2,7,0,7.3,1,100.0
3931,18,Male,Public,13.3,89.8,76.1,Bachelor,Medium,3,13,0,6.0,1,84.8
3932,16,Female,Public,27.5,90.1,62.1,High School,Medium,5,5,0,7.6,1,100.0
3933,16,Male,Public,15.1,93.8,78.7,High School,Low,4,7,0,7.5,1,89.3
3934,16,Female,Private,10.2,77.8,57.9,Bachelor,Low,2,13,0,7.1,1,59.7
3935,16,Female,Public,11.8,93.0,62.5,Bachelor,High,5,11,0,6.1,1,79.9
3936,19,Male,Public,3.7,89.2,66.5,High School,Medium,5,8,0,6.5,0,67.7
3937,16,Female,Public,23.0,83.1,81.5,Bachelor,Low,3,7,0,7.1,1,91.8
3938,16,Male,Public,23.0,76.5,91.8,Master,Medium,3,13,0,7.3,1,91.1
3939,16,Female,Public,9.9,88.8,68.0,Master,Low,2,14,0,8.7,1,77.8
3940,16,Male,Public,13.9,96.4,90.9,Bachelor,Low,4,10,0,7.9,1,93.4
3941,18,Male,Private,15.5,78.6,75.6,Master,High,4,6,0,6.5,0,88.1
3942,16,Male,Private,10.2,90.1,77.8,High School,High,2,11,0,7.7,0,74.8
3943,18,Female,Private,6.2,100.0,74.2,High School,Low,2,13,0,7.8,1,77.6
3944,19,Male,Public,13.9,69.5,72.6,High School,High,0,5,1,6.2,1,89.2
3945,17,Male,Public,13.4,98.8,80.3,High School,High,3,9,0,7.7,1,70.7
3946,16,Male,Public,13.1,91.3,83.9,PhD,Medium,4,5,0,6.7,1,66.2
3947,17,Female,Public,16.1,97.9,64.4,High School,Medium,1,13,1,7.4,1,90.6
3948,17,Female,Public,22.1,99.6,72.7,Bachelor,Low,3,7,0,8.2,1,100.0
3949,19,Male,Private,13.5,68.4,95.0,Bachelor,Low,5,13,0,8.2,1,83.3
3950,17,Male,Public,15.9,93.3,77.1,Bachelor,Medium,4,14,0,6.0,1,73.4
3951,18,Male,Private,18.6,91.2,78.4,Bachelor,High,5,11,0,5.7,1,100.0
3952,17,Male,Private,17.8,93.6,89.0,Bachelor,Medium,0,7,1,9.1,1,100.0
3953,17,Male,Private,11.9,99.3,69.0,Bachelor,Low,3,8,1,9.1,1,89.5
3954,17,Female,Private,15.5,93.9,74.6,PhD,Low,3,6,1,7.9,1,88.6
3955,16,Male,Public,17.7,98.5,84.8,High School,Medium,5,5,1,6.6,1,97.3
3956,16,Male,Public,9.4,86.6,89.9,High School,Medium,4,9,0,6.6,1,78.4
3957,18,Male,Public,21.3,98.7,46.6,Bachelor,Low,1,7,0,5.8,1,93.0
3958,18,Female,Public,22.2,81.9,66.2,Bachelor,Medium,2,14,0,7.3,1,100.0
3959,16,Female,Public,11.4,93.8,63.0,Bachelor,Medium,1,3,0,6.9,1,68.4
3960,18,Female,Public,16.0,96.3,73.5,PhD,Low,5,11,0,6.9,1,95.1
3961,16,Male,Public,18.2,93.7,63.9,Master,Low,0,5,0,5.6,1,95.8
3962,19,Male,Private,12.3,85.8,83.0,Master,Low,3,4,0,8.1,1,78.4
3963,17,Male,Private,17.4,94.9,77.1,Bachelor,High,5,13,0,7.5,1,86.5
3964,17,Male,Public,15.8,99.0,85.7,High School,Medium,5,8,1,7.5,1,88.3
3965,18,Male,Public,7.7,93.8,86.4,Master,Medium,4,6,1,4.9,1,74.8
3966,16,Female,Public,17.3,82.1,83.1,Master,Medium,3,6,0,5.2,1,79.1
3967,16,Female,Public,9.5,94.5,71.0,Bachelor,Medium,2,14,0,5.7,1,71.1
3968,18,Female,Private,19.7,95.8,76.3,Master,Low,1,9,1,7.9,1,89.9
3969,16,Male,Public,11.6,97.1,69.5,PhD,Medium,1,10,1,6.4,1,87.3
3970,19,Female,Public,14.2,97.8,58.6,Bachelor,Medium,0,7,0,5.8,1,82.6
3971,17,Male,Private,21.9,91.7,86.4,High School,Low,4,10,0,7.8,1,97.8
3972,18,Male,Private,17.5,93.0,74.0,Bachelor,Low,2,7,0,6.6,1,79.1
3973,18,Female,Public,9.6,98.5,57.0,PhD,Medium,5,14,1,7.4,1,78.4
3974,16,Male,Public,9.9,85.8,81.4,High School,Medium,2,8,1,5.8,1,83.4
3975,18,Male,Public,12.0,99.7,72.3,Bachelor,Low,4,5,0,7.0,1,75.1
3976,19,Male,Public,17.0,72.1,50.3,Bachelor,Medium,0,13,1,8.6,1,78.9
3977,16,Female,Public,16.8,91.6,58.5,High School,High,5,6,0,8.5,0,80.2
3978,16,Female,Public,10.8,82.6,66.6,Bachelor,Low,2,9,0,6.0,1,77.8
3979,16,Male,Public,9.2,93.5,77.5,Bachelor,Medium,0,14,0,6.7,1,78.4
3980,16,Female,Public,16.4,85.5,84.5,Master,Medium,4,7,0,8.0,1,76.8
3981,19,Male,Public,14.1,94.0,84.0,Master,Low,4,4,1,7.1,0,100.0
3982,16,Male,Private,25.8,90.2,82.2,Master,Medium,4,7,1,7.4,1,100.0
3983,18,Female,Public,15.2,98.0,74.6,High School,High,2,8,0,8.7,1,95.6
3984,19,Female,Public,24.1,85.2,95.7,High School,High,4,6,1,7.3,1,100.0
3985,17,Female,Private,9.1,98.3,83.4,Master,Low,2,9,0,6.3,1,75.3
3986,17,Male,Public,7.1,85.0,77.7,Bachelor,High,0,8,0,8.5,0,83.4
3987,18,Female,Private,9.4,98.0,81.8,High School,Medium,3,8,0,6.0,1,92.9
3988,18,Female,Public,20.9,70.8,70.2,High School,Low,0,5,0,7.0,0,78.6
3989,19,Female,Public,23.8,82.5,74.3,Bachelor,Low,2,4,0,6.3,1,88.2
3990,17,Male,Public,11.1,81.8,50.0,High School,High,1,13,0,5.6,1,76.5
3991,17,Female,Public,12.7,79.6,70.4,Bachelor,Medium,1,8,0,6.9,1,93.4
3992,17,Female,Public,9.2,82.3,96.1,Master,High,5,12,0,7.1,1,85.8
3993,17,Male,Public,5.9,84.2,76.8,Bachelor,Low,3,10,0,6.7,1,80.7
3994,17,Male,Public,18.6,89.2,76.3,PhD,Medium,4,13,0,8.2,1,88.9
3995,16,Male,Public,16.1,99.5,87.0,High School,Low,0,6,0,6.1,1,77.7
3996,18,Female,Public,15.1,98.2,79.3,Bachelor,Low,0,8,1,7.4,1,93.2
3997,16,Female,Public,8.0,95.4,65.6,High School,High,2,11,1,5.5,1,84.8
3998,17,Female,Public,23.2,77.9,75.3,Master,Low,5,12,0,9.9,1,94.5
3999,19,Female,Public,12.5,94.3,61.4,PhD,Medium,3,10,1,6.2,1,92.5
4000,19,Male,Public,17.7,96.2,77.2,Bachelor,High,4,9,0,5.1,1,96.7
4001,17,Male,Public,7.7,94.5,64.9,Bachelor,High,3,9,1,6.7,1,76.3
4002,17,Male,Public,14.0,99.1,86.1,High School,Medium,1,10,0,7.3,1,100.0
4003,19,Male,Public,16.5,94.1,68.9,Master,Medium,5,5,1,8.1,1,91.0
4004,16,Male,Private,16.6,90.2,65.1,Bachelor,Medium,3,11,0,8.3,1,75.2
4005,16,Male,Public,15.8,86.8,73.6,Master,Low,4,6,0,7.7,1,83.4
4006,17,Male,Public,17.5,98.9,79.4,High School,Low,5,8,1,8.0,1,100.0
4007,16,Male,Public,9.3,79.6,60.5,Bachelor,Medium,4,7,1,8.3,1,70.5
4008,19,Male,Public,16.0,54.1,68.7,Bachelor,Medium,0,5,0,7.3,1,71.4
4009,16,Male,Public,15.6,91.0,76.3,Master,Low,0,7,0,6.1,0,88.1
4010,17,Male,Public,16.2,90.4,91.1,Bachelor,Low,4,9,0,7.1,1,99.8
4011,19,Female,Public,15.4,99.7,44.7,Bachelor,Medium,0,6,1,6.1,1,80.5
4012,16,Female,Public,8.6,77.3,82.4,PhD,Medium,0,7,0,8.3,0,77.5
4013,18,Female,Public,8.4,98.6,70.4,High School,Medium,0,5,1,8.4,1,77.8
4014,19,Male,Public,3.9,98.7,69.1,Bachelor,Low,4,8,1,8.5,1,69.6
4015,19,Female,Public,19.1,97.3,66.8,Bachelor,Medium,0,14,1,5.6,1,89.0
4016,18,Female,Public,19.1,99.0,70.6,High School,High,1,5,0,8.3,0,83.3
4017,18,Female,Public,19.2,55.6,82.4,Bachelor,Low,5,11,0,6.3,1,80.8
4018,19,Male,Public,16.5,83.8,68.6,Master,Low,4,5,1,7.4,1,91.3
4019,18,Female,Public,4.3,78.4,94.9,Bachelor,Medium,3,5,1,8.0,1,71.9
4020,17,Female,Public,9.9,94.2,82.5,Bachelor,High,5,9,0,5.3,1,60.6
4021,17,Female,Public,15.9,98.8,77.4,Master,Low,2,9,0,8.0,1,86.9
4022,17,Female,Private,15.7,83.2,73.0,PhD,Low,5,6,0,5.1,0,70.1
4023,19,Male,Public,13.9,90.1,89.3,Master,Low,2,5,0,6.8,1,83.8
4024,18,Female,Public,16.8,81.8,91.0,Master,Medium,1,6,1,8.2,1,100.0
4025,18,Male,Private,15.1,99.9,61.1,PhD,High,4,13,0,8.6,0,90.9
4026,16,Female,Public,15.6,95.7,66.6,Master,Medium,3,5,1,8.0,1,89.7
4027,16,Male,Public,11.8,80.7,82.6,PhD,Medium,4,7,0,6.3,1,84.2
4028,18,Male,Private,19.9,93.1,86.2,Master,Medium,3,10,1,6.3,1,100.0
4029,18,Male,Public,12.8,70.3,71.4,Bachelor,Low,3,8,0,6.8,1,73.5
4030,18,Female,Public,8.3,97.7,66.1,Bachelor,Medium,4,11,0,7.1,1,64.9
4031,19,Male,Private,11.1,97.6,75.9,PhD,Medium,5,10,0,8.1,1,88.1
4032,18,Female,Private,13.3,93.9,92.7,Bachelor,Low,0,9,0,6.9,1,85.6
4033,16,Female,Public,20.0,90.1,75.5,Master,Low,2,9,0,6.4,1,82.4
4034,19,Male,Public,14.8,81.7,59.8,High School,Medium,0,5,1,6.6,1,78.6
4035,18,Male,Public,14.1,98.2,76.3,PhD,Medium,2,2,0,8.4,1,91.1
4036,16,Male,Public,8.8,99.2,84.4,Bachelor,Medium,0,6,0,7.1,1,83.8
4037,19,Female,Public,18.9,98.2,73.8,High School,Low,4,9,1,8.8,1,89.1
4038,18,Female,Public,11.7,79.6,90.1,Master,Low,4,10,0,8.1,1,89.3
4039,18,Male,Public,14.5,96.8,85.4,Bachelor,Low,3,8,1,6.4,1,81.3
4040,18,Male,Public,22.4,83.4,74.3,High School,Low,1,10,0,6.5,1,82.6
4041,19,Female,Public,17.5,93.3,75.5,High School,Medium,4,8,1,6.9,1,100.0
4042,16,Female,Public,6.9,71.1,52.9,High School,Low,2,7,0,6.8,1,45.6
4043,16,Female,Private,6.2,73.7,89.5,High School,Medium,3,11,1,8.4,1,62.3
4044,17,Female,Private,14.7,92.3,71.0,Bachelor,Medium,2,9,0,6.4,1,85.1
4045,18,Male,Public,8.9,96.0,70.2,Master,Medium,0,12,0,7.1,1,70.2
4046,17,Male,Private,18.2,95.0,68.4,Bachelor,Medium,1,5,0,7.4,1,85.4
4047,17,Male,Private,15.2,83.7,80.5,Bachelor,Low,4,13,0,7.8,1,99.3
4048,16,Male,Public,15.8,78.3,61.5,Master,Medium,0,4,1,7.6,1,92.7
4049,19,Male,Public,11.5,76.4,63.2,Bachelor,High,3,8,0,7.5,0,80.2
4050,19,Male,Public,23.7,79.4,74.4,Bachelor,Medium,2,4,1,6.4,1,99.3
4051,16,Male,Public,29.2,88.0,67.5,Bachelor,Low,5,7,0,6.5,1,100.0
4052,19,Female,Public,13.6,95.0,79.0,Bachelor,High,1,8,1,7.3,1,86.7
4053,17,Female,Public,16.8,68.2,67.9,High School,Medium,4,8,1,6.8,1,79.6
4054,18,Female,Public,15.5,90.2,94.1,PhD,Medium,2,9,0,5.9,1,90.6
4055,16,Female,Public,13.7,66.0,83.3,High School,Medium,4,5,1,6.5,0,89.9
4056,18,Male,Public,10.8,94.6,83.2,Bachelor,Low,4,7,1,7.2,1,100.0
4057,19,Female,Private,9.6,91.9,67.7,High School,Medium,2,9,0,8.4,1,85.3
4058,18,Male,Public,9.3,82.1,100.0,Bachelor,Medium,4,10,0,5.9,1,87.5
4059,19,Female,Private,17.0,99.6,69.7,Bachelor,High,3,10,0,5.7,1,83.8
4060,19,Male,Public,12.4,86.7,66.4,Bachelor,Low,1,6,0,7.9,1,76.3
4061,17,Female,Private,2.1,89.1,83.5,High School,Medium,0,14,0,6.5,1,69.2
4062,19,Male,Public,17.2,88.2,77.3,High School,High,1,7,1,6.0,1,92.8
4063,17,Male,Public,14.8,96.4,65.2,Master,Low,0,10,0,7.0,1,73.0
4064,17,Female,Public,21.7,82.5,100.0,High School,High,3,10,0,5.9,1,97.9
4065,17,Male,Public,16.9,88.9,86.7,Master,Low,1,8,0,9.6,1,97.3
4066,16,Female,Private,7.6,98.1,75.0,Bachelor,Low,3,9,0,6.1,1,78.3
4067,16,Female,Public,3.9,93.4,100.0,High School,Medium,2,6,0,7.2,1,78.4
4068,19,Female,Private,11.4,82.8,84.7,High School,Medium,0,7,1,7.6,1,100.0
4069,17,Female,Public,11.9,69.3,74.9,Master,Low,2,8,0,8.1,1,73.0
4070,16,Female,Public,19.7,98.6,100.0,Bachelor,Medium,2,8,0,5.7,1,100.0
4071,17,Male,Private,15.0,92.7,82.9,High School,Low,1,7,0,7.5,1,88.2
4072,18,Female,Public,20.7,95.5,82.4,Master,Low,4,11,0,5.0,1,96.4
4073,18,Female,Public,8.4,87.5,70.4,Master,Medium,4,9,0,7.4,1,73.0
4074,18,Female,Private,19.8,97.3,75.6,Bachelor,Medium,3,8,0,6.9,1,90.8
4075,19,Male,Private,18.6,87.9,70.1,Bachelor,Low,1,7,0,7.9,1,93.8
4076,17,Female,Private,4.9,88.0,92.3,High School,Medium,2,15,0,7.3,1,70.0
4077,18,Female,Private,21.6,93.6,55.7,High School,Medium,5,12,0,6.9,1,76.6
4078,16,Female,Public,15.5,93.1,91.4,Bachelor,Low,3,4,0,7.0,0,100.0
4079,18,Male,Private,17.0,94.4,64.5,Master,Medium,2,8,1,5.3,1,85.8
4080,18,Male,Public,10.7,90.4,74.3,Bachelor,Low,3,7,1,6.0,1,92.9
4081,18,Male,Private,21.4,93.5,71.5,Bachelor,Medium,5,10,1,8.8,0,100.0
4082,19,Female,Public,9.1,80.0,68.8,Bachelor,High,0,7,0,7.2,1,60.0
4083,16,Female,Public,19.2,93.1,83.3,Bachelor,High,3,4,0,7.8,1,99.7
4084,17,Male,Public,19.1,86.7,74.9,Bachelor,Low,3,9,1,6.3,1,79.1
4085,16,Male,Public,10.1,86.9,67.0,Bachelor,Medium,2,8,0,8.0,1,62.6
4086,17,Male,Public,24.9,90.1,76.8,High School,Medium,4,5,0,6.7,1,99.6
4087,19,Male,Private,16.2,95.5,66.6,Master,High,2,11,0,5.3,1,82.2
4088,19,Female,Private,18.3,99.9,68.5,High School,High,1,4,1,6.9,1,94.7
4089,19,Female,Public,7.4,87.5,57.0,Bachelor,Medium,2,7,0,8.6,1,62.4
4090,19,Male,Private,25.6,94.3,69.6,Bachelor,High,5,7,0,4.5,1,87.8
4091,17,Female,Public,8.9,95.5,80.9,Master,High,4,6,0,7.9,1,100.0
